time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-23T23:02:57.640Z,51.743,-178.4754,10,4.3,mb,,191,0.828,1.19,us,us20005l9x,2016-04-24T01:32:17.632Z,"27km SW of Tanaga Volcano, Alaska",earthquake,8.6,1.9,0.057,88,reviewed,us,us
2016-04-23T23:02:17.590Z,36.3191681,-120.8793335,3.36,1.83,md,11,169,0.1208,0.02,nc,nc72626695,2016-04-24T00:01:01.836Z,"25km ENE of King City, California",earthquake,0.62,3.99,0.04,3,automatic,nc,nc
2016-04-23T22:46:22.000Z,61.8371,-151.516,86.8,1.9,ml,,,,0.68,ak,ak13491874,2016-04-23T23:42:51.956Z,"78km W of Willow, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-04-23T22:32:42.700Z,36.2183,-97.5691,4.33,3.3,mb_lg,,23,0.133,0.43,us,us20005l9r,2016-04-23T22:42:29.865Z,"26km WSW of Perry, Oklahoma",earthquake,1.2,7.7,0.052,97,reviewed,us,us
2016-04-23T22:27:44.192Z,41.8988,-119.642,9,2.2,ml,5,216.67,0.126,0.1593,nn,nn00541633,2016-04-24T21:05:37.367Z,"66km ESE of Lakeview, Oregon",earthquake,6.59,5.4,0.33,5,reviewed,nn,nn
2016-04-23T22:23:40.730Z,33.6418333,-116.7201667,14.26,1.23,ml,43,38,0.06041,0.15,ci,ci37335975,2016-04-25T16:57:53.960Z,"11km NNW of Anza, CA",earthquake,0.19,0.31,0.235,27,reviewed,ci,ci
2016-04-23T22:19:21.510Z,38.8113327,-122.7923355,2.7,1.37,md,19,90,0.004082,0.02,nc,nc72626685,2016-04-23T23:09:03.648Z,"4km NW of The Geysers, California",earthquake,0.26,0.59,0.25,8,automatic,nc,nc
2016-04-23T22:09:34.000Z,63.0776,-149.8712,82.5,1.6,ml,,,,0.62,ak,ak13491869,2016-04-23T23:03:53.813Z,"58km SW of Cantwell, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-23T22:00:49.090Z,47.433,-122.8515,7.47,1.5,ml,8,258,0.1227,0.06,uw,uw61129982,2016-04-24T01:17:22.500Z,"2km SW of Belfair, Washington",earthquake,0.55,1.15,0.182,8,reviewed,uw,uw
2016-04-23T22:00:47.081Z,41.874,-119.635,8.2,2.7,ml,6,76.64,0.143,0.1624,nn,nn00541615,2016-04-24T21:05:12.999Z,"68km ESE of Lakeview, Oregon",earthquake,4.14,3.9,0.41,5,reviewed,nn,nn
2016-04-23T21:54:49.510Z,38.7615013,-122.7393341,0.89,1.47,md,12,141,0.00966,0.03,nc,nc72626670,2016-04-23T22:43:02.571Z,"2km SE of The Geysers, California",earthquake,0.28,0.43,0.11,4,automatic,nc,nc
2016-04-23T21:24:57.270Z,-24.7309,-68.9842,94.99,4.4,mb,,57,0.698,1.43,us,us20005l97,2016-04-23T21:46:49.665Z,"168km ENE of Taltal, Chile",earthquake,7.3,7.2,0.127,18,reviewed,us,us
2016-04-23T21:23:43.380Z,-19.988,-69.3275,91.78,4.1,mb,,57,0.223,0.55,us,us20005l9a,2016-04-23T21:52:47.343Z,"89km ENE of Iquique, Chile",earthquake,4.4,4.5,0.302,3,reviewed,us,us
2016-04-23T21:02:59.110Z,28.2833,129.0532,81.89,4.6,mb,,75,1.599,0.57,us,us20005l8y,2016-04-23T21:26:24.385Z,"43km WSW of Naze, Japan",earthquake,7.1,9.2,0.08,46,reviewed,us,us
2016-04-23T20:57:20.036Z,41.9556,-120.1687,12.9,1.5,ml,5,152.72,0.113,0.1786,nn,nn00541632,2016-04-24T21:05:31.674Z,"29km SSE of Lakeview, Oregon",earthquake,5.68,6.9,0.44,3,reviewed,nn,nn
2016-04-23T20:36:08.970Z,36.476,-113.9604,4.7,2.5,ml,10,160.73,0.675,0.2172,nn,nn00541612,2016-04-24T21:05:06.314Z,"36km SSE of Bunkerville, Nevada",earthquake,3.59,4,0.44,6,reviewed,nn,nn
2016-04-23T20:35:35.500Z,18.8122,-67.1686,33,2.1,Md,5,324,0.34764801,0.34,pr,pr16114006,2016-04-23T23:28:22.080Z,"36km NNW of San Antonio, Puerto Rico",earthquake,2.1,4.3,0,2,reviewed,pr,pr
2016-04-23T20:34:37.000Z,63.1601,-150.8407,129.6,2.1,ml,,,,0.41,ak,ak13491766,2016-04-23T21:10:13.060Z,"98km WSW of Cantwell, Alaska",earthquake,0.5,0.8,,,automatic,ak,ak
2016-04-23T20:15:55.000Z,51.8747,-171.0349,25.9,3.9,ml,,,,1.36,ak,ak13491763,2016-04-24T01:32:58.201Z,"69km SSE of Amukta Island, Alaska",earthquake,3.9,2.3,,,reviewed,ak,ak
2016-04-23T20:07:28.000Z,64.6673,-147.9161,14.4,1.4,ml,,,,0.66,ak,ak13491760,2016-04-23T21:10:11.797Z,"20km SSE of Ester, Alaska",earthquake,0.2,0.1,,,automatic,ak,ak
2016-04-23T19:50:55.630Z,-59.9498,-26.8846,36.07,4.9,mb,,79,8.885,0.66,us,us20005l87,2016-04-23T21:17:07.783Z,"104km SSW of Bristol Island, South Sandwich Islands",earthquake,8.8,6.4,0.082,47,reviewed,us,us
2016-04-23T19:16:55.716Z,39.0232,-118.887,10.1,1,ml,12,103.5,0.278,0.1493,nn,nn00541609,2016-04-24T21:04:48.696Z,"24km E of Yerington, Nevada",earthquake,1.42,5.9,0.32,5,reviewed,nn,nn
2016-04-23T18:46:02.000Z,62.3229,-150.0329,51.9,1.5,ml,,,,0.85,ak,ak13491758,2016-04-23T19:22:19.602Z,"3km E of Talkeetna, Alaska",earthquake,0.5,0.5,,,automatic,ak,ak
2016-04-23T18:34:50.000Z,60.251,-141.4821,18.3,1.2,ml,,,,0.32,ak,ak13491756,2016-04-23T19:22:21.302Z,"56km ENE of Cape Yakataga, Alaska",earthquake,1,0.3,,,automatic,ak,ak
2016-04-23T18:27:46.860Z,19.3995,-155.2533333,12.443,1.44,md,47,59,0.01205,0.07,hv,hv61239481,2016-04-26T03:01:07.600Z,"3km SSW of Volcano, Hawaii",earthquake,0.31,0.23,0.128,20,reviewed,hv,hv
2016-04-23T18:14:26.000Z,56.3341,-155.8165,40.2,3.2,ml,,,,0.66,ak,ak13491751,2016-04-26T20:31:01.040Z,"57km NNW of Chirikof Island, Alaska",earthquake,0.9,2.3,,,reviewed,ak,ak
2016-04-23T17:50:21.510Z,34.607,-118.6448333,8.04,1.74,ml,30,91,0.06531,0.17,ci,ci37335935,2016-04-25T18:40:58.154Z,"13km N of Castaic, CA",earthquake,0.24,0.6,0.164,18,reviewed,ci,ci
2016-04-23T17:50:05.550Z,34.6128333,-118.6373333,8.4,1.99,ml,46,42,0.07109,0.21,ci,ci37335927,2016-04-25T20:30:22.897Z,"14km N of Castaic, CA",earthquake,0.21,0.64,0.163,25,reviewed,ci,ci
2016-04-23T17:43:00.210Z,38.746666,-122.7231674,0.17,1.02,md,7,177,0.01777,0.02,nc,nc72626630,2016-04-23T19:13:02.130Z,"4km SE of The Geysers, California",earthquake,0.96,1.59,0.36,2,automatic,nc,nc
2016-04-23T17:40:59.880Z,38.752,-122.732,1.03,1.28,md,28,69,0.009824,0.04,nc,nc72626625,2016-04-27T04:28:03.453Z,"3km SE of The Geysers, California",earthquake,0.19,0.26,0.296,8,reviewed,nc,nc
2016-04-23T17:26:18.877Z,40.6046,-119.5185,0.8,1.2,ml,5,277.11,0.657,0.2219,nn,nn00541606,2016-04-24T21:04:36.950Z,"12km WNW of Gerlach-Empire, Nevada",earthquake,14.75,6.4,0.33,3,reviewed,nn,nn
2016-04-23T17:14:46.740Z,38.7876663,-122.7463303,1.26,1.73,md,21,59,0.008713,0.02,nc,nc72626610,2016-04-23T17:54:01.933Z,"1km NE of The Geysers, California",earthquake,0.19,0.42,0.03,5,automatic,nc,nc
2016-04-23T17:09:57.820Z,19.3696671,-155.2140045,3.6,1.94,md,27,91,0.004331,0.12,hv,hv61239456,2016-04-23T17:13:10.630Z,"7km SSE of Volcano, Hawaii",earthquake,0.3,0.32,0.2,19,automatic,hv,hv
2016-04-23T16:49:51.867Z,40.6452,-119.4695,15.4,1.4,ml,6,186.34,0.704,0.086,nn,nn00541601,2016-04-24T21:04:30.631Z,"10km NW of Gerlach-Empire, Nevada",earthquake,3.77,6.8,0.13,4,reviewed,nn,nn
2016-04-23T16:39:29.000Z,63.265,-145.2642,3.2,1,ml,,,,0.66,ak,ak13491750,2016-04-23T17:32:41.566Z,"67km S of Deltana, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-23T16:28:50.605Z,40.6415,-119.4517,0,2.1,ml,11,107.17,0.716,0.2431,nn,nn00541598,2016-04-24T21:04:12.847Z,"9km NW of Gerlach-Empire, Nevada",earthquake,2.31,,0.26,10,reviewed,nn,nn
2016-04-23T16:26:31.811Z,38.7399,-119.1726,13.3,1.1,ml,7,119.73,0.251,0.0844,nn,nn00541796,2016-04-25T21:30:31.150Z,"15km ESE of Smith Valley, Nevada",earthquake,,10.4,0.24,4,reviewed,nn,nn
2016-04-23T16:21:24.000Z,57.0633,-158.2788,3.4,3.1,ml,,,,0.76,ak,ak13491747,2016-04-23T16:59:09.614Z,"94km NNE of Chignik Lake, Alaska",earthquake,0.9,0.4,,,automatic,ak,ak
2016-04-23T16:04:44.470Z,37.4636667,-118.5776667,10.34,2.09,md,36,51,0.05133,0.04,nc,nc72626595,2016-04-27T03:35:04.327Z,"15km NW of West Bishop, California",earthquake,0.15,0.51,0.178,33,reviewed,nc,nc
2016-04-23T15:55:07.000Z,51.9859,178.4311,40.5,2.8,ml,,,,0.67,ak,ak13491746,2016-04-24T01:33:20.018Z,"6km NW of Little Sitkin Island, Alaska",earthquake,,,,,reviewed,ak,ak
2016-04-23T15:46:53.900Z,18.5778,-66.8793,70,2.6,Md,13,205.2,0.24434176,0.15,pr,pr16114005,2016-04-23T20:12:02.148Z,"11km NNW of Hatillo, Puerto Rico",earthquake,0.6,0.8,0,8,reviewed,pr,pr
2016-04-23T15:40:16.512Z,40.6281,-119.4558,4.6,2.6,ml,11,106.47,0.709,0.1937,nn,nn00541587,2016-04-24T21:03:48.894Z,"8km NW of Gerlach-Empire, Nevada",earthquake,2.68,4.6,0.2,10,reviewed,nn,nn
2016-04-23T15:39:32.000Z,59.8299,-153.2775,133,2.5,ml,,,,0.47,ak,ak13491739,2016-04-23T16:21:59.764Z,"78km SSW of Redoubt Volcano, Alaska",earthquake,0.8,0.8,,,automatic,ak,ak
2016-04-23T15:37:45.100Z,19.1733341,-155.4763336,34.65,2.08,md,37,81,0.02233,0.12,hv,hv61239386,2016-04-23T15:41:03.730Z,"3km S of Pahala, Hawaii",earthquake,0.59,1.05,0.09,8,automatic,hv,hv
2016-04-23T15:35:29.008Z,40.6183,-119.466,11.8,1.5,ml,5,186.3,0.699,0.1836,nn,nn00541586,2016-04-24T21:04:18.729Z,"8km WNW of Gerlach-Empire, Nevada",earthquake,6.17,4.9,0.32,4,reviewed,nn,nn
2016-04-23T15:28:32.340Z,18.9361668,-155.5526733,37.74,2.13,md,44,243,0.1172,0.15,hv,hv61239381,2016-04-23T15:32:04.830Z,"26km ESE of Hawaiian Ocean View, Hawaii",earthquake,0.88,1.11,0.14,4,automatic,hv,hv
2016-04-23T15:24:05.000Z,63.3901,-152.67,16.6,1.1,ml,,,,0.21,ak,ak13491738,2016-04-23T16:21:05.048Z,"155km ENE of McGrath, Alaska",earthquake,0.6,0.5,,,automatic,ak,ak
2016-04-23T14:58:07.240Z,33.8,-116.1808333,6.35,1.7,ml,62,60,0.03403,0.14,ci,ci37335887,2016-04-25T20:19:45.056Z,"9km NNE of Indio, CA",earthquake,0.13,0.3,0.151,24,reviewed,ci,ci
2016-04-23T14:36:57.320Z,36.4335,-89.5391667,9.4,1.69,md,17,83,0.04665,0.05,nm,nm60138571,2016-04-26T13:11:29.300Z,"8km NW of Tiptonville, Tennessee",earthquake,0.36,0.53,0.092,9,reviewed,nm,nm
2016-04-23T14:35:05.560Z,33.6636667,-116.756,13.74,1.35,ml,45,51,0.06231,0.2,ci,ci37335871,2016-04-25T16:57:50.397Z,"9km SSW of Idyllwild, CA",earthquake,0.23,0.4,0.257,27,reviewed,ci,ci
2016-04-23T14:21:20.366Z,38.3931,-117.8391,9.9,1.2,ml,15,62.46,0.251,0.1342,nn,nn00541566,2016-04-25T20:21:56.781Z,"53km S of Gabbs, Nevada",earthquake,,2.9,0.16,4,reviewed,nn,nn
2016-04-23T14:08:50.340Z,33.8146667,-116.977,11.32,1.46,ml,51,39,0.01008,0.15,ci,ci37335863,2016-04-25T20:08:48.117Z,"4km NNW of San Jacinto, CA",earthquake,0.15,0.47,0.145,22,reviewed,ci,ci
2016-04-23T13:49:45.070Z,45.0386667,-111.862,2.56,2.08,ml,31,60,0.232,0.17,mb,mb80137859,2016-04-23T18:24:56.230Z,"29km SSE of Virginia City, Montana",earthquake,0.34,1.27,0.142,18,reviewed,mb,mb
2016-04-23T13:32:17.660Z,33.1748333,-115.9773333,5.85,1.76,ml,47,38,0.1052,0.19,ci,ci37335831,2016-04-25T18:53:11.082Z,"14km S of Salton City, CA",earthquake,0.2,0.76,0.149,66,reviewed,ci,ci
2016-04-23T13:27:06.000Z,62.8639,-149.5871,57.4,1.5,ml,,,,0.98,ak,ak13491732,2016-04-23T14:29:16.442Z,"65km NNE of Talkeetna, Alaska",earthquake,0.6,1,,,automatic,ak,ak
2016-04-23T13:07:27.200Z,45.0376667,-111.8556667,4,1.86,ml,26,60,0.235,0.14,mb,mb80137854,2016-04-23T18:08:19.920Z,"29km SSE of Virginia City, Montana",earthquake,0.26,1.42,0.155,15,reviewed,mb,mb
2016-04-23T13:02:07.000Z,59.6259,-152.4896,69.1,2.1,ml,,,,0.68,ak,ak13491728,2016-04-23T13:52:00.998Z,"40km WSW of Anchor Point, Alaska",earthquake,0.8,0.9,,,automatic,ak,ak
2016-04-23T12:59:03.000Z,63.9798,-148.8169,116,1.5,ml,,,,0.62,ak,ak13491725,2016-04-23T13:51:59.993Z,"15km NNE of Healy, Alaska",earthquake,0.5,0.8,,,automatic,ak,ak
2016-04-23T12:11:41.253Z,40.6015,-119.5131,0,1.4,ml,5,312.11,0.699,0.1485,nn,nn00541559,2016-04-25T19:07:36.831Z,"11km WNW of Gerlach-Empire, Nevada",earthquake,,0,0.23,4,reviewed,nn,nn
2016-04-23T11:44:44.050Z,35.4805,-120.7621667,3.17,1.01,md,14,81,0.09841,0.07,nc,nc72626540,2016-04-27T01:00:04.692Z,"8km W of Atascadero, California",earthquake,0.43,1.58,0.233,10,reviewed,nc,nc
2016-04-23T11:21:05.040Z,35.6113333,-117.4311667,6.33,1.15,ml,21,113,0.03541,0.15,ci,ci37335823,2016-04-25T20:00:25.940Z,"18km S of Searles Valley, CA",earthquake,0.29,0.47,0.142,12,reviewed,ci,ci
2016-04-23T11:19:04.330Z,-6.101,149.5163,61.89,4.7,mb,,81,3.248,0.5,us,us20005l6g,2016-04-23T11:34:54.981Z,"13km NNW of Kandrian, Papua New Guinea",earthquake,6,8.1,0.103,29,reviewed,us,us
2016-04-23T11:16:01.000Z,62.18,-150.7175,55.6,2.3,ml,,,,0.56,ak,ak13491625,2016-04-23T12:00:13.830Z,"35km WSW of Talkeetna, Alaska",earthquake,0.3,0.9,,,automatic,ak,ak
2016-04-23T11:11:56.070Z,37.4988333,-121.8556667,7.53,1.6,md,43,65,0.04852,0.05,nc,nc72626530,2016-04-27T02:40:02.211Z,"9km NNE of Milpitas, California",earthquake,0.13,0.31,0.205,37,reviewed,nc,nc
2016-04-23T11:05:30.000Z,61.1266,-150.714,17.3,1.2,ml,,,,0.22,ak,ak13491623,2016-04-23T12:00:12.811Z,"44km WSW of Anchorage, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-04-23T11:03:56.700Z,37.4596667,-119.0855,14.53,1,md,17,138,0.1122,0.07,nc,nc72626525,2016-04-25T16:45:04.745Z,"23km SSW of Mammoth Lakes, California",earthquake,0.36,0.51,0.178,12,reviewed,nc,nc
2016-04-23T11:03:13.400Z,34.6155,-118.6335,7.38,1.72,ml,43,41,0.07424,0.23,ci,ci37335815,2016-04-25T19:57:32.516Z,"14km N of Castaic, CA",earthquake,0.26,0.96,0.134,19,reviewed,ci,ci
2016-04-23T10:59:06.410Z,34.614,-118.6341667,10.02,2.67,ml,85,20,0.07368,0.23,ci,ci37335807,2016-04-25T17:37:26.950Z,"14km N of Castaic, CA",earthquake,0.17,0.4,0.193,25,reviewed,ci,ci
2016-04-23T10:40:58.270Z,32.0923,94.8991,10,4.6,mb,,56,4.022,0.78,us,us20005l66,2016-04-23T11:20:43.842Z,"80km NW of Gyamotang, China",earthquake,5.2,1.9,0.072,57,reviewed,us,us
2016-04-23T09:58:27.830Z,35.6155,-117.4228333,5.78,1.35,ml,20,153,0.0432,0.17,ci,ci37335791,2016-04-25T19:51:49.640Z,"17km S of Searles Valley, CA",earthquake,0.36,0.61,0.131,13,reviewed,ci,ci
2016-04-23T09:52:31.000Z,62.9573,-151.526,0,1.4,ml,,,,0.7,ak,ak13491619,2016-04-23T10:46:37.880Z,"101km NW of Talkeetna, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-23T09:39:08.000Z,61.828,-151.9502,100,2.7,ml,,,,0.59,ak,ak13491523,2016-04-23T10:12:31.176Z,"101km W of Willow, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-04-23T09:32:57.060Z,31.9931,95.0567,14.81,4.8,mb,,66,6.991,0.74,us,us20005l5w,2016-04-23T10:02:38.114Z,"62km NW of Gyamotang, China",earthquake,9.9,4.4,0.055,102,reviewed,us,us
2016-04-23T09:31:46.600Z,19.569,-65.3825,73,3.9,Md,18,259.2,1.2576414,0.33,pr,pr16114004,2016-04-23T09:58:47.481Z,"135km NNE of Vieques, Puerto Rico",earthquake,3.2,8.6,0,16,reviewed,pr,pr
2016-04-23T09:14:39.000Z,59.2014,-152.9761,90.8,2.4,ml,,,,0.35,ak,ak13491518,2016-04-23T10:11:42.524Z,"91km SW of Anchor Point, Alaska",earthquake,0.6,0.6,,,automatic,ak,ak
2016-04-23T09:00:27.430Z,-24.166,-69.097,93.84,4.5,mb,,47,1.013,1.17,us,us20005l5l,2016-04-23T09:45:40.775Z,"144km ESE of Antofagasta, Chile",earthquake,5.6,6.5,0.057,91,reviewed,us,us
2016-04-23T08:36:24.120Z,35.3348,-96.547,5,2.9,mb_lg,,69,0.323,0.53,us,us20005l5i,2016-04-23T09:07:54.441Z,"16km NE of Seminole, Oklahoma",earthquake,2.9,2,0.061,70,reviewed,us,us
2016-04-23T08:29:26.000Z,61.7921,-150.6542,42,1.6,ml,,,,0.56,ak,ak13491515,2016-04-23T08:57:03.060Z,"32km W of Willow, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-04-23T08:27:26.220Z,35.6115,-117.4323333,6.16,2.07,ml,32,93,0.03485,0.14,ci,ci37335783,2016-04-25T18:23:04.230Z,"18km S of Searles Valley, CA",earthquake,0.19,0.42,0.161,24,reviewed,ci,ci
2016-04-23T08:11:59.410Z,47.5943333,-114.0085,7.97,1.97,ml,25,115,0.085,0.13,mb,mb80137844,2016-04-23T17:54:02.760Z,"8km E of Pablo, Montana",earthquake,0.35,0.72,0.347,5,reviewed,mb,mb
2016-04-23T07:42:59.000Z,60.3362,-152.1714,77.4,1.8,ml,,,,0.65,ak,ak13491513,2016-04-23T08:20:38.738Z,"35km ESE of Redoubt Volcano, Alaska",earthquake,0.9,1.2,,,automatic,ak,ak
2016-04-23T07:24:44.180Z,36.0444984,-121.043335,9.6,1.68,md,10,127,0.1074,0.08,nc,nc72626465,2016-04-23T09:38:03.745Z,"20km SSE of King City, California",earthquake,0.97,1.29,0.66,3,automatic,nc,nc
2016-04-23T07:09:33.060Z,44.5308333,-114.2778333,6.87,1.58,ml,6,106,0.226,0.23,mb,mb80137834,2016-04-25T14:12:14.340Z,"4km NW of Challis, Idaho",earthquake,1.54,3.76,0.19,5,reviewed,mb,mb
2016-04-23T07:06:03.000Z,63.0024,-151.5426,1.2,1.9,ml,,,,0.56,ak,ak13491510,2016-04-23T07:45:04.258Z,"105km NW of Talkeetna, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-23T06:45:34.000Z,62.2793,-150.9081,69.6,1.6,ml,,,,0.58,ak,ak13491506,2016-04-23T07:45:03.328Z,"41km W of Talkeetna, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-04-23T06:38:07.570Z,36.0368333,-117.7748333,1.84,1.1,ml,17,103,0.01396,0.08,ci,ci37335767,2016-04-25T16:14:46.297Z,"16km E of Coso Junction, CA",earthquake,0.19,0.16,0.236,14,reviewed,ci,ci
2016-04-23T06:28:08.728Z,42.0046,-119.6174,12.6,1.7,ml,6,180.92,0.137,0.144,nn,nn00541547,2016-04-24T21:03:30.641Z,"63km ESE of Lakeview, Oregon",earthquake,5.02,4,0.35,4,reviewed,nn,nn
2016-04-23T06:13:39.085Z,39.4924,-119.2228,14.5,1.1,ml,4,179.95,0.581,0.2273,nn,nn00541594,2016-04-24T21:04:00.775Z,"8km N of Silver Springs, Nevada",earthquake,8.18,2.8,0,1,reviewed,nn,nn
2016-04-23T06:04:18.000Z,63.151,-150.4119,103.3,1.5,ml,,,,0.44,ak,ak13491503,2016-04-23T07:08:54.726Z,"78km WSW of Cantwell, Alaska",earthquake,0.7,1,,,automatic,ak,ak
2016-04-23T05:57:57.350Z,34.2255,-117.4223333,13.75,1.08,ml,27,67,0.04559,0.1,ci,ci37335759,2016-04-25T19:48:57.368Z,"2km WNW of Devore, CA",earthquake,0.18,0.32,0.161,15,reviewed,ci,ci
2016-04-23T05:39:56.000Z,61.8608,-149.9985,20.1,3.1,ml,,,,0.8,ak,ak13491493,2016-04-23T06:31:48.722Z,"12km N of Willow, Alaska",earthquake,0.2,0.4,,,automatic,ak,ak
2016-04-23T05:38:31.510Z,35.8655014,-119.9148331,14.18,2.07,md,15,186,0.03393,0.1,nc,nc72626430,2016-04-23T07:20:04.438Z,"16km SSE of Kettleman City, California",earthquake,0.66,0.44,0.08,6,automatic,nc,nc
2016-04-23T05:30:55.490Z,18.9388333,-155.5575,39.084,2.04,md,31,243,0.112,0.09,hv,hv61238961,2016-04-26T19:50:17.340Z,"26km ESE of Hawaiian Ocean View, Hawaii",earthquake,0.93,1.11,0.039,14,reviewed,hv,hv
2016-04-23T05:09:38.470Z,36.5521,-98.9816,5,2.7,mb_lg,,201,0.091,0.52,us,us20005l4m,2016-04-23T05:18:44.634Z,"23km ENE of Mooreland, Oklahoma",earthquake,3.5,2,0.07,53,reviewed,us,us
2016-04-23T05:06:11.500Z,18.0522,-67.1715,67,2.3,Md,4,262.8,0.07456017,0.17,pr,pr16114003,2016-04-23T08:09:47.938Z,"2km N of Boqueron, Puerto Rico",earthquake,3.5,1.1,0,3,reviewed,pr,pr
2016-04-23T04:58:42.520Z,35.612,-117.4315,6.21,1.68,ml,26,93,0.03568,0.14,ci,ci37335743,2016-04-25T21:02:01.275Z,"18km S of Searles Valley, CA",earthquake,0.22,0.44,0.134,28,reviewed,ci,ci
2016-04-23T04:55:38.000Z,63.2404,-151.0089,9.9,1.2,ml,,,,0.51,ak,ak13491490,2016-04-23T05:53:36.555Z,"104km W of Cantwell, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-23T04:17:01.000Z,60.5719,-151.1143,34.4,1.7,ml,,,,0.59,ak,ak13491398,2016-04-23T04:40:33.230Z,"4km NNW of Ridgeway, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-23T04:09:45.080Z,35.6101667,-117.4395,5.55,1.45,ml,16,92,0.03,0.16,ci,ci37335735,2016-04-25T16:59:54.474Z,"18km S of Searles Valley, CA",earthquake,0.36,0.61,0.203,20,reviewed,ci,ci
2016-04-23T04:06:33.590Z,0.5802,-80.3966,10,4.8,mb,,87,2.564,0.95,us,us20005l4c,2016-04-23T04:44:13.361Z,"40km W of Muisne, Ecuador",earthquake,6.7,1.9,0.031,332,reviewed,us,us
2016-04-23T04:04:59.230Z,37.0687,-97.919,3.95,2.1,mb_lg,,49,0.054,0.2,us,us20005l48,2016-04-24T22:07:23.647Z,"13km SE of Anthony, Kansas",earthquake,1.1,3,0.18,8,reviewed,us,us
2016-04-23T04:01:34.730Z,35.6108333,-117.4365,6.32,1.05,ml,14,149,0.03207,0.15,ci,ci37335727,2016-04-25T20:12:33.458Z,"18km S of Searles Valley, CA",earthquake,0.37,0.46,0.121,12,reviewed,ci,ci
2016-04-23T03:57:04.970Z,34.5805,-119.0943333,2.23,2.72,ml,80,27,0.1476,0.33,ci,ci37335719,2016-04-25T18:15:11.389Z,"20km NE of Ojai, CA",earthquake,0.23,1.44,0.129,25,reviewed,ci,ci
2016-04-23T03:44:51.350Z,35.6103333,-117.4351667,6.37,1.3,ml,20,92,0.03242,0.14,ci,ci37335711,2016-04-25T16:45:49.355Z,"18km S of Searles Valley, CA",earthquake,0.22,0.42,0.18,17,reviewed,ci,ci
2016-04-23T03:38:13.000Z,63.57,-149.9787,136.5,2.7,ml,,,,0.4,ak,ak13491389,2016-04-23T04:41:17.472Z,"54km WNW of Cantwell, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-04-23T03:30:41.900Z,19.3113,-66.3295,121,3.4,Md,3,324,1.24865824,0.3,pr,pr16114002,2016-04-23T08:08:24.858Z,"93km N of Brenas, Puerto Rico",earthquake,12.7,15.8,0,3,reviewed,pr,pr
2016-04-23T03:24:18.000Z,63.1173,-150.7099,125.4,1.6,ml,,,,0.13,ak,ak13491303,2016-04-23T04:02:23.373Z,"93km NNW of Talkeetna, Alaska",earthquake,1.8,2.3,,,automatic,ak,ak
2016-04-23T03:16:42.800Z,18.2145,-65.9213,129,3.1,Md,15,104.4,0.08354332,0.2,pr,pr16114000,2016-04-23T04:03:52.151Z,"1km S of Juncos, Puerto Rico",earthquake,3,1.1,0,6,reviewed,pr,pr
2016-04-23T03:13:41.700Z,19.4022,-66.3247,101,3.5,Md,15,223.2,1.10941938,0.28,pr,pr16114001,2016-04-23T04:28:17.469Z,"103km N of Brenas, Puerto Rico",earthquake,4.4,7.3,0,11,reviewed,pr,pr
2016-04-23T02:55:41.000Z,60.438,-149.0083,19.8,1.9,ml,,,,0.87,ak,ak13491299,2016-04-23T03:23:40.796Z,"37km NE of Bear Creek, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-23T02:33:42.170Z,36.0636667,-117.862,1.76,1.63,ml,24,63,0.06037,0.11,ci,ci37335703,2016-04-25T21:28:51.967Z,"8km ENE of Coso Junction, CA",earthquake,0.16,0.26,0.134,21,reviewed,ci,ci
2016-04-23T01:59:47.040Z,33.2073333,-116.691,8.07,1.42,ml,38,46,0.03756,0.17,ci,ci37335695,2016-04-25T17:00:28.003Z,"8km ESE of Lake Henshaw, CA",earthquake,0.25,0.53,0.147,26,reviewed,ci,ci
2016-04-23T01:46:51.000Z,63.3858,-149.6684,94.4,1.7,ml,,,,0.77,ak,ak13491216,2016-04-23T02:44:45.627Z,"35km W of Cantwell, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-23T01:30:09.000Z,62.3079,-149.5727,17.4,1.3,ml,,,,0.65,ak,ak13491207,2016-04-23T02:07:31.957Z,"21km NE of Y, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-23T01:27:43.170Z,39.737,-111.241,-1.24,1.3,ml,11,114,0.1009,0.2,uu,uu60146157,2016-04-27T05:34:34.520Z,"21km NE of Fairview, Utah",earthquake,0.62,0.94,0.076,3,reviewed,uu,uu
